"Order ID","PROUDCT NAME","UPC","RETURN REASON","RETURN DATE","CURRENT STATUS","UNIT","PO#","PO Line#","RMA#","RETURN ORDER LINE#","FAULT","CURRENT_TRACKING_STATUS","DELIVERED_DATE","RECEIVED_SCAN_DATE","DISPOSITION","ITEM_CONDITION"
"200010984570040","Restored Apple Watch Series 7 (GPS/LTE, 45mm) Midnight Case with Sport Band (Refurbished)","656942592518","Defective","2023-04-30T23:29:24Z","DISPUTE_PROCESSED_POST_INVOICE","1","108811842186828","1","133562891389949948","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-04T20:09:28.097+0000","FRAUD","UNSELLABLE"
"200010904543043","Restored Apple Watch Series 5 (GPS, 40mm) - Space Gray Aluminum Case with Black Sport Band (Refurbished)","194026648435","Changed Mind","2023-04-30T22:59:39Z","RETURN_INVOICED","1","108811840343764","1","137279819917453936","1","CUSTOMER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-05T00:10:30.795+0000","RTV","UNSELLABLE"
"200010950718635","Restored Apple Watch Series 6 GPS + Cellular, 44mm Space Gray Aluminum Case with Black Sport Band and, Regular (Refurbished)","808221779657","Defective","2023-04-30T22:31:09Z","RETURN_CANCELLED","1","108811842218029","5","134212833326357140","1"," ","initiated","NA","NA","NA","NA"
"200010933666577","Restored Apple iPhone 11 64GB Factory GSM Unlocked T-Mobile AT&T 4G LTE Smartphone Black (Refurbished)","782860305692","Incorrect item","2023-04-30T21:58:51Z","RETURN_INVOICED","1","108811737920690","1","138823105318888853","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-04T13:21:43.639+0000","RTV","UNSELLABLE"
"200010922311091","Restored Apple Watch Series 3 - 42mm Space Gray Aluminum Case - Gray Sport Band (Refurbished)","190403172623","Defective","2023-04-30T21:39:15Z","DELIVERED_AT_RC_POST_INVOICE","1","108811843925282","1","133562178699722328","1","SELLER","deliveredToRC","2023-05-05T11:13:00.000+0000","2023-05-08T17:45:21.925+0000","RTV","UNSELLABLE"
"200011026585512","Restored Apple Watch Series 5 44mm GPS Aluminum Space Gray Black Sport Band Smartwatch (Refurbished)","687051882993","Damaged","2023-04-30T21:33:11Z","RETURN_INVOICED","1","108811531376157","1","133562301863309778","1","WFS","deliveredToRC","2023-05-04T21:00:00.000+0000","2023-05-08T19:12:11.969+0000","DISPOSE","UNSELLABLE"
"200010966955456","Microsoft Xbox Elite Series 2 Core Wireless Controller - White/Black","889842717068","Changed Mind","2023-04-30T20:08:13Z","DELIVERED_AT_RC_POST_INVOICE","1","108811126774004","1","135968137492224399","1","CUSTOMER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-04T17:10:33.065+0000","RTV","UNSELLABLE"
"200010910062549","Apple iPhone 12 64GB 128GB 256GB All Colors - Factory Unlocked Cell Phones - Good Condition (Refurbished)","697273050681","Defective","2023-04-30T19:32:15Z","RETURN_INVOICED","1","108811432876784","1","135865379747305175","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-05T13:34:16.967+0000","RTV","UNSELLABLE"
"200010844406447","Refurbished Apple iPhone 11 64GB Black Fully Unlocked Very Good Condition","305398740850","Changed Mind","2023-04-30T19:23:29Z","RETURN_INVOICED","1","108811537147843","1","137279053185718088","1","CUSTOMER","deliveredToRC","2023-05-04T11:02:00.000+0000","2023-05-06T01:25:17.275+0000","RTV","UNSELLABLE"
"200010850586043","Restored Apple iPhone 12 128GB Smartphone Fully Unlocked - Black (Refurbished)","689518400290","Defective","2023-04-30T19:16:00Z","RETURN_INVOICED","1","108812047149060","1","133851972467728638","1","SELLER","deliveredToRC","2023-05-05T11:13:00.000+0000","NA","NA","NA"
"200011020784569","Restored Apple Watch Series 3 (GPS+Cellular) 42MM Aluminum Case & Sport Band Space Gray (Refurbished)","684500027813","Changed Mind","2023-04-30T19:10:39Z","RETURN_CANCELLED","1","108811433224528","1","130851034839995296","1","CUSTOMER","initiated","NA","NA","NA","NA"
"200010931722892","Refurbished Apple iPhone 11 64GB Black Fully Unlocked Very Good Condition","305398740850","Incorrect item","2023-04-30T17:56:36Z","RETURN_INVOICED","1","108811435009308","2","135683878093083513","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-05T13:14:17.117+0000","RTV","UNSELLABLE"
"200010892428900","Used (Good Condition) Apple iPhone 11 64GB Factory Unlocked 4G LTE Smartphone","686457947329","Lost","2023-04-30T17:47:43Z","RETURN_INVOICED","1","108810410450172","1","135683553696365110","1","WFS","initiated","NA","NA","NA","NA"
"200010625018970","Restored Apple Watch Series 4 GPS - 44mm - Sport Band - Aluminum Case (Refurbished)","190403893405","Defective","2023-04-30T17:19:18Z","DELIVERED_AT_RC_POST_INVOICE","1","108803418640210","1","130851757106133430","1","SELLER","deliveredToRC","2023-05-10T10:50:00.000+0000","2023-05-11T05:04:22.039+0000","RTV","UNSELLABLE"
"200010966955456","Microsoft Xbox Elite Series 2 Core Wireless Controller - White/Black","889842717068","Changed Mind","2023-04-30T17:09:49Z","RETURN_CANCELLED","1","108811126774004","1","135968425500462193","1"," ","initiated","NA","NA","NA","NA"
"200010851683622","Restored Unlocked Apple iPhone SE (2020) w/ 64GB, (PRODUCT)RED (Refurbished)","190199503519","Changed Mind","2023-04-30T16:37:24Z","RETURN_INVOICED","1","108810615066101","1","135681109603028328","1","CUSTOMER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-06T03:22:38.634+0000","RTV","UNSELLABLE"
"200010851683622","Restored Unlocked Apple iPhone SE (2020) w/ 64GB, (PRODUCT)RED (Refurbished)","190199503519","Changed Mind","2023-04-30T16:37:24Z","RETURN_INVOICED","1","108810615066101","1","135681109603028328","2","CUSTOMER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-06T03:22:54.766+0000","RTV","UNSELLABLE"
"200011006362100","Restored Apple Watch Series 5 (GPS, 40mm) - Space Gray Aluminum Case with Black Sport Band (Refurbished)","194026648435","Lost","2023-04-30T16:30:12Z","RETURN_INVOICED","1","108811639230655","1","130730969877367816","1","WFS","initiated","NA","NA","NA","NA"
"200010984570040","Restored Apple Watch Series 7 (GPS/LTE, 45mm) Midnight Case with Sport Band (Refurbished)","656942592518","Defective","2023-04-30T16:21:49Z","RETURN_CANCELLED","1","108811842186828","1","135681382985175332","1"," ","initiated","NA","NA","NA","NA"
"200010892428900","Used (Good Condition) Apple iPhone 11 64GB Factory Unlocked 4G LTE Smartphone","686457947329","Defective","2023-04-30T16:11:34Z","RETURN_CANCELLED","1","108810410450172","1","135878679638490336","1","SELLER","initiated","NA","NA","NA","NA"
"200010952116820","Restored Apple Watch Series 5 GPS, 40mm Silver Aluminum Case with White Sport Band - S/M & M/L (Refurbished)","194026648862","Changed Mind","2023-04-30T15:55:37Z","DELIVERED_AT_RC_POST_INVOICE","1","108811331872526","1","136586000896171223","1","CUSTOMER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-04T18:09:01.644+0000","RTV","UNSELLABLE"
"200010847335305","Apple iPhone 12 Mini 64GB Blue (Unlocked) Used Grade B","686457009942","Changed Mind","2023-04-30T15:22:10Z","RETURN_CANCELLED","1","108811740603611","1","135865976823037739","1"," ","initiated","NA","NA","NA","NA"
"200010917163132","Powerbeats Pro - Totally Wireless Earphones - Glacier Blue","190199603394","Defective","2023-04-30T14:32:11Z","DELIVERED_AT_RC_POST_INVOICE","1","108811025537816","1","139133134292438556","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-05T04:35:44.967+0000","RTV","UNSELLABLE"
"200010952116820","Restored Apple Watch Series 5 GPS, 40mm Silver Aluminum Case with White Sport Band - S/M & M/L (Refurbished)","194026648862","Changed Mind","2023-04-30T12:36:45Z","RETURN_CANCELLED","1","108811331872526","1","133851221099124100","1"," ","initiated","NA","NA","NA","NA"
"200010896951834","Restored Apple Watch Series 3 GPS - 38mm - Sport Band - Aluminum Case (Refurbished)","190403216174","Undelivered","2023-04-30T06:11:23Z","RETURN_INVOICED","1","108811535047900","1","130377852473887758","1","WFS","initiated","NA","NA","NA","NA"
"200010761338038","Restored Apple iPhone X 256GB, Space Gray - Unlocked T-Mobile (Refurbished)","604714514145","Defective","2023-04-30T01:25:03Z","DELIVERED_AT_RC_POST_INVOICE","1","108810397665324","1","137279443599640233","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-05T12:50:42.862+0000","RTV","UNSELLABLE"
"200011022744179","Microsoft Xbox Elite Series 2 Core Wireless Controller - White/Black","889842717068","Lost","2023-04-30T01:15:07Z","RETURN_INVOICED","1","108811741623063","1","133562166539324412","1","WFS","initiated","NA","NA","NA","NA"
"200010991203678","Used (Good Condition)  Apple Watch 42mm Series 3 GPS + Cellular with Sport Band","010709758928","Lost","2023-04-30T00:53:54Z","RETURN_INVOICED","1","108811740028316","2","138823624961213480","1","WFS","initiated","NA","NA","NA","NA"
"200010878638433","Restored Apple iPhone 11 64GB Fully Unlocked (Verizon + Sprint + GSM Unlocked) - Red (Refurbished)","683346573270","Damaged","2023-04-30T00:12:51Z","RETURN_CANCELLED","1","108811944399578","1","137674917412037110","1"," ","initiated","NA","NA","NA","NA"
"200010900036508","Restored Apple iPhone 11 64GB Factory GSM Unlocked T-Mobile AT&T 4G LTE Smartphone Black (Refurbished)","782860305692","Defective","2023-04-29T23:59:02Z","RETURN_CANCELLED","1","108811330998725","1","133365723762755111","1","SELLER","initiated","NA","NA","NA","NA"
"200010895681834","Restored iPhone 12 64GB Black (Unlocked) (Refurbished)","686457013215","Changed Mind","2023-04-29T23:59:01Z","RETURN_INVOICED","1","108811740029838","1","138823924543799529","1","CUSTOMER","deliveredToRC","2023-05-02T10:57:00.000+0000","2023-05-04T07:25:43.689+0000","RTV","UNSELLABLE"
"200010932911064","Apple iPhone 12 64GB 128GB 256GB All Colors - Factory Unlocked Cell Phones - Good Condition (Refurbished)","697273050681","Lost","2023-04-29T23:34:47Z","RETURN_INVOICED","1","108811434315862","1","135968616471917084","1","WFS","initiated","NA","NA","NA","NA"
"200010935106339","Restored Apple iPhone 11 64GB Factory Unlocked 4G LTE Smartphone (Refurbished)","686457969352","Damaged","2023-04-29T23:08:48Z","RETURN_INVOICED","1","108811843630403","1","135683158287245814","1","WFS","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-05T07:10:23.977+0000","DISPOSE","SELLABLE"
"200010851683622","Restored Unlocked Apple iPhone SE (2020) w/ 64GB, (PRODUCT)RED (Refurbished)","190199503519","Changed Mind","2023-04-29T22:59:52Z","RETURN_CANCELLED","1","108810615066101","1","133562217658493037","1"," ","initiated","NA","NA","NA","NA"
"200010851683622","Restored Unlocked Apple iPhone SE (2020) w/ 64GB, (PRODUCT)RED (Refurbished)","190199503519","Changed Mind","2023-04-29T22:57:50Z","RETURN_CANCELLED","1","108810615066101","1","133945007660714433","1"," ","initiated","NA","NA","NA","NA"
"200010924183134","Restored Apple Watch Series 3 - 42mm Space Gray Aluminum Case - Gray Sport Band (Refurbished)","190403172623","Defective","2023-04-29T22:49:39Z","DELIVERED_AT_RC_POST_INVOICE","1","108811741738591","1","133851124438751730","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","NA","NA","NA"
"200010933666577","Restored Apple iPhone 11 64GB Factory GSM Unlocked T-Mobile AT&T 4G LTE Smartphone Black (Refurbished)","782860305692","Changed Mind","2023-04-29T21:48:07Z","RETURN_CANCELLED","1","108811737920690","1","138086758834668380","1"," ","initiated","NA","NA","NA","NA"
"200010922761142","Used Apple Watch Series 4 40mm GPS + Cellular 4G LTE - Gold - Pink Sport Band","400063229750","Incorrect item","2023-04-29T21:28:46Z","RETURN_CANCELLED","1","108811842708069","1","134324171449986076","1"," ","initiated","NA","NA","NA","NA"
"200010931722892","Refurbished Apple iPhone 11 64GB Black Fully Unlocked Very Good Condition","305398740850","Changed Mind","2023-04-29T21:18:37Z","RETURN_CANCELLED","1","108811435009308","2","134863134226564651","1"," ","initiated","NA","NA","NA","NA"
"200010999547372","Restored Apple Watch Series 4 GPS - 44mm - Sport Band - Aluminum Case (Refurbished)","190403893405","Damaged","2023-04-29T21:03:23Z","DELIVERED_AT_RC_POST_INVOICE","1","108811332676592","1","135865806259343315","2","WFS","deliveredToRC","2023-05-05T11:13:00.000+0000","NA","NA","NA"
"200010999547372","Restored Apple Watch Series 4 GPS - 44mm - Sport Band - Aluminum Case (Refurbished)","190403893405","Damaged","2023-04-29T21:03:23Z","DELIVERED_AT_RC_POST_INVOICE","1","108811332676592","1","135865806259343315","1","WFS","deliveredToRC","2023-05-05T11:13:00.000+0000","NA","NA","NA"
"200010810288294","Restored Apple iPhone 12 128GB Smartphone Fully Unlocked - Black (Refurbished)","689518400290","Defective","2023-04-29T20:57:43Z","RETURN_CANCELLED","1","108810296408424","1","131141562472367746","1"," ","initiated","NA","NA","NA","NA"
"200010999442420","Used (Good Condition)  Apple Watch 42mm Series 3 GPS + Cellular with Sport Band","010709758928","Changed Mind","2023-04-29T20:54:16Z","DELIVERED_AT_RC_POST_INVOICE","1","108811639561567","1","136549209166491447","1","CUSTOMER","deliveredToRC","2023-05-05T11:13:00.000+0000","2023-05-08T20:05:47.566+0000","RTV","UNSELLABLE"
"200010768596133","Restored Apple iPhone 11 64GB Fully Unlocked (Verizon + Sprint + GSM Unlocked) - Purple (Refurbished)","689518377011","Incorrect item","2023-04-29T20:50:29Z","RETURN_INVOICED","1","108811842770574","1","135865130212611736","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-04T23:41:50.694+0000","RTV","UNSELLABLE"
"200010883031540","Restored Apple Watch Series 7 (GPS/LTE, 45mm) Midnight Case with Sport Band (Refurbished)","656942592518","Changed Mind","2023-04-29T20:12:02Z","DELIVERED_AT_RC_POST_INVOICE","1","108811842774697","1","133365173247623057","1","CUSTOMER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-06T07:31:20.858+0000","RTV","UNSELLABLE"
"200010935106339","Restored Apple iPhone 11 64GB Factory Unlocked 4G LTE Smartphone (Refurbished)","686457969352","Damaged","2023-04-29T19:58:35Z","RETURN_CANCELLED","1","108811843630403","1","130730709671045179","1"," ","initiated","NA","NA","NA","NA"
"200011021372891","Restored Apple Watch Gen 6 Series 6 44mm Blue Aluminum Deep Navy Sport Band M00J3LL/A (Refurbished)","195925001987","Damaged","2023-04-29T19:37:12Z","DELIVERED_AT_RC_POST_INVOICE","1","108811741410995","2","131141236223202505","1","WFS","deliveredToRC","2023-05-03T11:19:00.000+0000","NA","NA","NA"
"200010954775023","Restored Apple Watch Series 3 - 42mm Space Gray Aluminum Case - Gray Sport Band (Refurbished)","190403172623","Defective","2023-04-29T19:31:20Z","DELIVERED_AT_RC_POST_INVOICE","1","108811842094252","1","134863853809482110","1","SELLER","deliveredToRC","2023-05-02T10:57:00.000+0000","2023-05-04T13:10:32.038+0000","RTV","UNSELLABLE"
"200010867873199","Restored Apple Watch Series 3 38mm MQJQ2LL/A GPS + Cellular, Rose Gold (Refurbished)","641275696507","Defective","2023-04-29T19:29:42Z","DELIVERED_AT_RC_POST_INVOICE","1","108811741305988","1","130730795481925614","1","SELLER","deliveredToRC","2023-05-05T11:13:00.000+0000","2023-05-07T00:56:18.204+0000","RTV","UNSELLABLE"
"200010954775023","Restored Apple Watch Series 3 - 42mm Space Gray Aluminum Case - Gray Sport Band (Refurbished)","190403172623","Defective","2023-04-29T19:27:07Z","RETURN_CANCELLED","1","108811842094252","1","133562815098797880","1"," ","initiated","NA","NA","NA","NA"
"200011025187558","Restored Apple Watch Series 6 GPS, 40mm Space Gray Aluminum Case with Black Sport Band - Regular (Refurbished)","194026977368","Damaged","2023-04-29T18:43:06Z","RETURN_INVOICED","1","108811434724670","1","130851286990559167","1","WFS","deliveredToRC","2023-05-07T09:56:00.000+0000","2023-05-10T15:18:28.092+0000","DISPOSE","UNSELLABLE"
"200011056666231","Restored Apple Watch Series 4 44mm - GPS - Space Gray - Black Sport Band (Refurbished)","753359745763","Defective","2023-04-29T18:29:33Z","DELIVERED_AT_RC_POST_INVOICE","1","108811537077248","1","133945413692140556","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-04T18:51:58.531+0000","RTV","UNSELLABLE"
"200010901803579","Restored Apple iPhone 12 128GB Smartphone Fully Unlocked - Black (Refurbished)","689518400290","Damaged","2023-04-29T18:20:36Z","RETURN_INVOICED","1","108811843616323","2","136586622081239798","2","WFS","deliveredToRC","2023-05-04T11:02:00.000+0000","NA","NA","NA"
"200010901803579","Refurbished","689518400306","Damaged","2023-04-29T18:20:36Z","RETURN_INVOICED","1","108811843616323","1","136586622081239798","1","WFS","deliveredToRC","2023-05-04T11:02:00.000+0000","2023-05-05T13:55:28.175+0000","DISPOSE","SELLABLE"
"200010898017098","Used Apple Watch Series 4 40mm GPS + Cellular 4G LTE - Gold - Pink Sport Band","400063229750","Defective","2023-04-29T18:06:04Z","DELIVERED_AT_RC_POST_INVOICE","1","108809784267018","1","130730512958729603","1","SELLER","deliveredToRC","2023-05-01T09:57:00.000+0000","2023-05-09T12:58:37.952+0000","RTV","UNSELLABLE"
"200010887214890","Restored Apple Watch Series 3 (GPS+Cellular) 42MM Aluminum Case & Sport Band Space Gray (Refurbished)","684500027813","Lost","2023-04-29T16:57:42Z","RETURN_INVOICED","1","108811639037246","1","138823286205337066","1","WFS","initiated","NA","NA","NA","NA"
"200010867873199","Restored Apple Watch Series 3 38mm MQJQ2LL/A GPS + Cellular, Rose Gold (Refurbished)","641275696507","Defective","2023-04-29T16:42:24Z","RETURN_CANCELLED","1","108811741305988","1","131141202599979586","1"," ","initiated","NA","NA","NA","NA"
"200010882718801","Used Apple Watch Series 4 44mm GPS + Cellular 4G LTE - Space Gray - Black Sport Band (Used )","791109152997","Incorrect item","2023-04-29T16:15:05Z","RETURN_CANCELLED","1","108811535063445","1","135683319377363196","1","SELLER","initiated","NA","NA","NA","NA"
"200010832916744","Restored Apple iPhone 11 128GB Black Fully Unlocked (USED)","689518376939","Damaged","2023-04-29T15:59:17Z","RETURN_INVOICED","1","108810091542421","1","155865908551830018","1","WFS","inTransit","NA","NA","NA","NA"
"200010880875632","Fitbit Charge 5 Fitness Tracker - Black/Graphite Stainless Steel","810038855868","Changed Mind","2023-04-29T15:53:21Z","DELIVERED_AT_RC_POST_INVOICE","1","108811535229974","1","139133293206094142","1","CUSTOMER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-05T13:26:17.864+0000","RTV","SELLABLE"
"200010924183134","Restored Apple Watch Series 3 - 42mm Space Gray Aluminum Case - Gray Sport Band (Refurbished)","190403172623","Defective","2023-04-29T15:29:32Z","RETURN_CANCELLED","1","108811741738591","1","133562332053600606","1"," ","initiated","NA","NA","NA","NA"
"200011021372891","Restored Apple Watch Gen 6 Series 6 44mm Blue Aluminum Deep Navy Sport Band M00J3LL/A (Refurbished)","195925001987","Damaged","2023-04-29T14:56:24Z","RETURN_CANCELLED","1","108811741410995","2","133562838659505063","1"," ","initiated","NA","NA","NA","NA"
"200010953865139","Refurbished","689518400306","Defective","2023-04-29T14:41:17Z","RETURN_CANCELLED","1","108811840369173","1","135683875759186312","1","SELLER","initiated","NA","NA","NA","NA"
"200010998906214","Apple iPhone 12 Pro 256GB GSM/CDMA Fully Unlocked - Graphite (Used)","683346614287","Defective","2023-04-29T13:29:47Z","RETURN_INVOICED","1","108810510629206","1","134863361433917867","1","SELLER","deliveredToRC","2023-05-07T21:00:00.000+0000","2023-05-10T15:52:08.741+0000","RTV","UNSELLABLE"
"200010933824911","Restored Apple iPhone 11 64GB Fully Unlocked (Verizon + Sprint + GSM Unlocked) - Black (Refurbished)","689518376991","Defective","2023-04-29T11:41:52Z","RETURN_INVOICED","1","108811842045657","1","134212615222425923","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-05T05:22:20.858+0000","RTV","UNSELLABLE"
"200011006351773","Restored Apple iPhone 11 128GB Purple Fully Unlocked Smartphone (Refurbished)","689518376502","Defective","2023-04-29T06:09:45Z","RETURN_CANCELLED","1","108811637459730","1","131141086663872797","1"," ","initiated","NA","NA","NA","NA"
"200010938259822","Used Apple Watch Series 4 44mm GPS + Cellular 4G LTE - Space Gray - Black Sport Band (Used )","791109152997","Changed Mind","2023-04-29T04:03:28Z","DELIVERED_AT_RC_POST_INVOICE","1","108811637872503","1","134324614861883240","1","CUSTOMER","deliveredToRC","2023-05-05T11:13:00.000+0000","2023-05-08T19:56:06.603+0000","RTV","UNSELLABLE"
"200010923504192","Restored Apple iPhone 11 128GB Purple Fully Unlocked Smartphone (Refurbished)","689518376502","Changed Mind","2023-04-29T01:24:18Z","RETURN_CANCELLED","1","108810718042197","1","134212187768002825","1"," ","initiated","NA","NA","NA","NA"
"200010895347278","Restored Apple Watch Series 3 GPS - 38mm - Sport Band - Aluminum Case (Refurbished)","190403216174","Damaged","2023-04-29T01:02:20Z","DELIVERED_AT_RC_POST_INVOICE","1","108811739863923","1","136549339738143282","1","WFS","deliveredToRC","2023-05-05T11:13:00.000+0000","2023-05-08T20:14:19.892+0000","DISPOSE","UNSELLABLE"
"200010855481280","Restored Apple iPhone 11 128GB Factory Unlocked 4G LTE Smartphone (Refurbished)","686457946865","Defective","2023-04-29T00:23:31Z","RETURN_INVOICED","1","108811740826989","1","135681947728998220","1","SELLER","deliveredToRC","2023-05-02T10:57:00.000+0000","NA","NA","NA"
"200010909945215","Restored iPhone 12 64GB Blue Fully Unlocked (Refurbished)","656382034654","Damaged","2023-04-28T23:20:07Z","RETURN_INVOICED","1","108811229251696","1","135681924092541699","1","WFS","deliveredToRC","2023-05-04T11:02:00.000+0000","2023-05-06T01:53:06.158+0000","DISPOSE","UNSELLABLE"
"200010855481280","Restored Apple iPhone 11 128GB Factory Unlocked 4G LTE Smartphone (Refurbished)","686457946865","Defective","2023-04-28T22:50:08Z","RETURN_CANCELLED","1","108811740826989","1","136549849253624375","1"," ","initiated","NA","NA","NA","NA"
"200010987640289","Refurbished Apple iPhone 12 128GB Blue Fully unlocked GSM & CDMA Grade A-","785571804805","Defective","2023-04-28T22:09:39Z","RETURN_INVOICED","1","108811639386039","1","137674619551143330","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-04T22:51:37.480+0000","RTV","UNSELLABLE"
"200010929468164","Restored Apple iPhone 11 64GB Factory Unlocked 4G LTE Smartphone (Refurbished)","686457969352","Incorrect item","2023-04-28T21:10:04Z","RETURN_CANCELLED","1","108811435040568","1","135865426154994619","1","WFS","initiated","NA","NA","NA","NA"
"200010967965762","Used iPhone 11 128GB Black (Unlocked) (Used )","686294510427","Damaged","2023-04-28T20:35:37Z","RETURN_INVOICED","1","108811021570304","1","135865609386639365","1","WFS","deliveredToRC","2023-05-05T11:13:00.000+0000","2023-05-07T00:43:47.178+0000","RTV","UNSELLABLE"
"200010920834651","Microsoft Xbox Wireless Controller - Lunar Shift","889842765342","Defective","2023-04-28T20:29:11Z","DELIVERED_AT_RC_POST_INVOICE","1","108811535233321","4","134863370228785972","1","SELLER","deliveredToRC","2023-05-09T11:18:00.000+0000","2023-05-11T02:16:46.904+0000","RTV","UNSELLABLE"
"200010917425522","Fitbit Charge 5 Fitness Tracker - Black/Graphite Stainless Steel","810038855868","Changed Mind","2023-04-28T18:58:16Z","DELIVERED_AT_RC_POST_INVOICE","1","108810923678899","1","133945319401857037","1","CUSTOMER","deliveredToRC","2023-05-04T11:02:00.000+0000","2023-05-05T22:33:27.371+0000","RTV","UNSELLABLE"
"200010810818008","Refurbished","689518400306","Defective","2023-04-28T18:54:02Z","RETURN_CANCELLED","1","108811331816834","1","132724817817139926","1","SELLER","initiated","NA","NA","NA","NA"
"200010747316603","Restored Apple Watch Gen 6 Series 6 44mm Blue Aluminum Deep Navy Sport Band M00J3LL/A (Refurbished)","195925001987","Damaged","2023-04-28T18:25:23Z","RETURN_INVOICED","1","108811837929030","1","134463110454167361","1","WFS","inTransit","NA","2023-05-10T13:03:16.756+0000","DISPOSE","UNSELLABLE"
"200010821755722","Restored Apple Watch Gen 7 Series 7 Cell 45mm Midnight Aluminum - Midnight Sport Band MKJ73LL/A (Refurbished)","195925258350","Defective","2023-04-28T17:37:18Z","RETURN_INVOICED","1","108808040824667","1","137311916702471393","1","SELLER","deliveredToRC","2023-05-04T11:02:00.000+0000","2023-05-06T23:15:22.135+0000","RTV","UNSELLABLE"
"200010996332404","Restored Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone (Refurbished)","686457977302","Lost","2023-04-28T17:22:36Z","RETURN_INVOICED","1","108811434486992","1","135683286923817138","1","WFS","initiated","NA","NA","NA","NA"
"200010963133884","Restored Apple iPhone 12 128GB Smartphone Fully Unlocked - Black (Refurbished)","689518400290","Lost","2023-04-28T17:18:45Z","RETURN_INVOICED","1","108811537315493","1","136586849474972678","1","WFS","initiated","NA","NA","NA","NA"
"200010987133196","Restored Apple iPhone XR 64GB Black Fully Unlocked Smartphone (Refurbished)","689518378322","Lost","2023-04-28T17:10:00Z","RETURN_INVOICED","1","108811432849239","2","134463159521902014","1","WFS","initiated","NA","NA","NA","NA"
"200010987640289","Refurbished Apple iPhone 12 128GB Blue Fully unlocked GSM & CDMA Grade A-","785571804805","Defective","2023-04-28T16:56:32Z","RETURN_CANCELLED","1","108811639386039","1","137311142750095290","1"," ","initiated","NA","NA","NA","NA"
"200010909945215","Restored iPhone 12 64GB Blue Fully Unlocked (Refurbished)","656382034654","Damaged","2023-04-28T16:39:47Z","RETURN_CANCELLED","1","108811229251696","1","135968920483151029","1"," ","initiated","NA","NA","NA","NA"
"200010877301415","Restored Apple Watch Series 5 44mm GPS Aluminum Space Gray Black Sport Band Smartwatch (Refurbished)","687051882993","Damaged","2023-04-28T16:27:32Z","RETURN_CANCELLED","1","108809269396419","1","156586761259416147","1"," ","initiated","NA","NA","NA","NA"
"200010967965762","Used iPhone 11 128GB Black (Unlocked) (Used )","686294510427","Damaged","2023-04-28T16:22:39Z","RETURN_CANCELLED","1","108811021570304","1","138823081464062097","1"," ","initiated","NA","NA","NA","NA"
"200010836801142","Restored Apple Watch Series 6 GPS, 40mm Space Gray Aluminum Case with Black Sport Band - Regular (Refurbished)","194026977368","Damaged","2023-04-28T15:27:04Z","DELIVERED_AT_RC_POST_INVOICE","1","108811638472050","1","133945480759190303","1","WFS","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-05T07:20:28.738+0000","DISPOSE","UNSELLABLE"
"200010824669481","Restored Apple Watch Gen 4 Series 4 44mm Space Gray Aluminum - Black Sport Band 3E068LL/A (Refurbished)","194026329884","Defective","2023-04-28T15:17:08Z","DELIVERED_AT_RC_POST_INVOICE","1","108811637666865","1","138086375157026892","1","SELLER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-05T13:12:58.500+0000","RTV","UNSELLABLE"
"200010974196575","Refurbished Apple Watch Series 6 44mm GPS Aluminum Space Gray Case Black Sport Band","094148434339","Changed Mind","2023-04-28T15:13:57Z","DELIVERED_AT_RC_POST_INVOICE","1","108809679731904","1","134463281308750952","1","CUSTOMER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-05T02:16:47.049+0000","RTV","UNSELLABLE"
"200010974196575","Refurbished Apple Watch Series 6 44mm GPS Aluminum Space Gray Case Black Sport Band","094148434339","Changed Mind","2023-04-28T14:58:15Z","RETURN_CANCELLED","1","108809679731904","1","135683179898472142","1"," ","initiated","NA","NA","NA","NA"
